vehicle,earlier_journey,later_journey,earlier_start,later_start,earlier_km,later_km,earlier_fuel_l,later_fuel_l,earlier_l_per_100km,later_l_per_100km,earlier_idle_minutes_estimated,later_idle_minutes_estimated,earlier_event8,later_event8,start_gap_km,end_gap_km,both_fuel_at_least_5l,earlier_route_coverage,later_route_coverage,route_min_coverage,rate_change_pct
AHMPUL0C13,250521000001,250731030006,2025-05-21T08:06:46,2025-07-31T11:41:45,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,10,11,0.0363176307777449,0.0123157834165635,True,1.0,1.0,1.0,0.0
AHMPUL0C13,250521050006,250731030006,2025-05-21T13:18:08,2025-07-31T11:41:45,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,11,11,0.0218091348159793,0.064946455306612,True,1.0,1.0,1.0,-16.666666666666664
AHMPUL0C13,250521070008,250731030006,2025-05-21T15:56:20,2025-07-31T11:41:45,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,11,11,0.0170817420945138,0.0132367859034574,True,0.9692307692307692,0.9848484848484849,0.9692307692307692,-5.844155844155841
AHMPUL0C13,250701050007,250731030006,2025-07-01T13:58:49,2025-07-31T11:41:45,28.0,28.0,5.0,5.0,17.857142857142858,17.857142857142858,0.0,0.0,11,11,0.0203273556469945,0.0633569232061043,True,1.0,1.0,1.0,0.0
AHMPUL0C13,250710230012,250731030006,2025-07-11T07:35:54,2025-07-31T11:41:45,29.0,28.0,5.5,5.0,18.96551724137931,17.857142857142858,0.0,0.0,8,11,0.0112604047011084,0.0585645332715267,True,0.96,1.0,0.96,-5.844155844155841
AHMPUL0C13,250711050006,250731030006,2025-07-11T13:00:53,2025-07-31T11:41:45,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0,0.0,8,11,0.0226137770551988,0.0632366988798329,True,1.0,1.0,1.0,-9.090909090909083
AHMPUL0C13,250720230003,250731030006,2025-07-21T07:34:50,2025-07-31T11:41:45,29.0,28.0,5.0,5.0,17.24137931034483,17.857142857142858,0.0,0.0,7,11,0.026574994961127,0.014547744608905,True,1.0,1.0,1.0,3.5714285714285587
AHMPUL0C13,250721060008,250731030006,2025-07-21T14:55:05,2025-07-31T11:41:45,28.0,28.0,5.5,5.0,19.642857142857142,17.857142857142858,0.0042500000020178,0.0,10,11,0.006551834781146,0.0940408505953342,True,1.0,1.0,1.0,-9.090909090909083
AHMPUL0C13,250730230016,250731030006,2025-07-31T07:36:50,2025-07-31T11:41:45,28.0,28.0,6.0,5.0,21.428571428571427,17.857142857142858,0.0,0.0,9,11,0.0207349463499749,0.0669511021835201,True,1.0,1.0,1.0,-16.666666666666664
AHMPUL0C13,250111000001,250731050008,2025-01-11T08:37:09,2025-07-31T13:16:52,30.0,31.0,7.0,6.0,23.33333333333333,19.35483870967742,0.0127833333332091,0.0021000000027318,12,9,0.5599664923740892,0.0409077548413854,True,1.0,0.9855072463768116,0.9855072463768116,-17.050691244239612
AHMPUL0C13,250120220007,250731050008,2025-01-21T06:04:58,2025-07-31T13:16:52,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0,0.0021000000027318,10,9,0.6004562744340266,0.0227341838878866,True,1.0,0.9855072463768116,0.9855072463768116,0.0
AHMPUL0C13,250121010002,250731050008,2025-01-21T09:11:20,2025-07-31T13:16:52,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0,0.0021000000027318,10,9,0.5994491899620201,0.0455343187006643,True,1.0,0.9710144927536232,0.9710144927536232,-10.66997518610422
AHMPUL0C13,250310220011,250731050008,2025-03-11T06:30:15,2025-07-31T13:16:52,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0,0.0021000000027318,10,9,0.595782006521885,0.0453663200560201,True,0.9850746268656716,0.9710144927536232,0.9710144927536232,-10.66997518610422
AHMPUL0C13,250311020004,250731050008,2025-03-11T10:43:44,2025-07-31T13:16:52,30.0,31.0,8.0,6.0,26.666666666666668,19.35483870967742,0.0079833333341715,0.0021000000027318,11,9,0.5701422491996488,0.0441143736528242,True,0.9714285714285714,0.9855072463768116,0.9714285714285714,-27.419354838709676
AHMPUL0C13,250311060007,250731050008,2025-03-11T14:17:44,2025-07-31T13:16:52,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0,0.0021000000027318,13,9,0.5467932781972157,0.0681557940810507,True,1.0,0.9855072463768116,0.9855072463768116,-14.28571428571428
AHMPUL0C13,250320220012,250731050008,2025-03-21T06:02:37,2025-07-31T13:16:52,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0,0.0021000000027318,10,9,0.6578089262439794,0.0193077139610474,True,1.0,0.9855072463768116,0.9855072463768116,-14.28571428571428
AHMPUL0C13,250321000002,250731050008,2025-03-21T08:53:36,2025-07-31T13:16:52,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0,0.0021000000027318,9,9,0.0085976771798449,0.0451999032157311,True,1.0,1.0,1.0,0.0
AHMPUL0C13,250321030006,250731050008,2025-03-21T11:23:27,2025-07-31T13:16:52,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.009299999999348,0.0021000000027318,9,9,0.559039623896181,0.0492312451938543,True,1.0,0.9855072463768116,0.9855072463768116,0.0
AHMPUL0C13,250330230001,250731050008,2025-03-31T07:24:49,2025-07-31T13:16:52,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0,0.0021000000027318,12,9,0.609056461714168,0.0526471865750497,True,1.0,0.9855072463768116,0.9855072463768116,-14.28571428571428
AHMPUL0C13,250520220015,250731050008,2025-05-21T06:40:10,2025-07-31T13:16:52,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0021000000027318,9,9,0.6335633448946111,0.0646155546275784,True,1.0,0.9855072463768116,0.9855072463768116,-3.2258064516129004
AHMPUL0C13,250521010002,250731050008,2025-05-21T09:16:36,2025-07-31T13:16:52,31.0,31.0,6.0,6.0,19.35483870967742,19.35483870967742,0.0,0.0021000000027318,7,9,0.5423434157956821,0.0378314988730618,True,1.0,0.9855072463768116,0.9855072463768116,0.0
AHMPUL0C13,250521030005,250731050008,2025-05-21T11:58:11,2025-07-31T13:16:52,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0093333333342646,0.0021000000027318,11,9,0.5531797998694243,0.0413698678301185,True,0.9863013698630136,0.9710144927536232,0.9710144927536232,-7.692307692307699
AHMPUL0C13,250521060007,250731050008,2025-05-21T14:29:19,2025-07-31T13:16:52,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0121833333318742,0.0021000000027318,11,9,0.5886789322594557,0.040642123404897,True,1.0,0.9855072463768116,0.9855072463768116,-10.66997518610422
AHMPUL0C13,250701010002,250731050008,2025-07-01T09:24:46,2025-07-31T13:16:52,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0021000000027318,10,9,0.5754577669246816,0.0582378560729024,True,1.0,0.9855072463768116,0.9855072463768116,-3.2258064516129004
AHMPUL0C13,250701040006,250731050008,2025-07-01T12:10:18,2025-07-31T13:16:52,31.0,31.0,7.0,6.0,22.58064516129032,19.35483870967742,0.0399500000018936,0.0021000000027318,8,9,0.0102486053213151,0.0442348318722247,True,0.9701492537313433,0.9710144927536232,0.9701492537313433,-14.28571428571428
AHMPUL0C13,250710210010,250731050008,2025-07-11T05:57:31,2025-07-31T13:16:52,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0021000000027318,10,9,0.6289872092353851,0.0243277159114389,True,0.9850746268656716,0.9710144927536232,0.9710144927536232,-3.2258064516129004
AHMPUL0C13,250711030005,250731050008,2025-07-11T11:11:21,2025-07-31T13:16:52,31.0,31.0,6.5,6.0,20.967741935483872,19.35483870967742,0.0200333333341404,0.0021000000027318,12,9,0.5455654986327676,0.0451711835596027,True,0.9850746268656716,0.9710144927536232,0.9710144927536232,-7.692307692307699
AHMPUL0C13,250711060008,250731050008,2025-07-11T14:44:08,2025-07-31T13:16:52,36.0,31.0,7.0,6.0,19.444444444444446,19.35483870967742,0.023316666666263,0.0021000000027318,10,9,0.5834170755343849,0.0124577441174546,True,0.9135802469135802,1.0,0.9135802469135802,-0.4608294930875667
AHMPUL0C13,250720210001,250731050008,2025-07-21T05:57:24,2025-07-31T13:16:52,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0021000000027318,11,9,0.666175604828841,0.0286133614183822,True,0.9850746268656716,0.9565217391304348,0.9565217391304348,-3.2258064516129004
AHMPUL0C13,250721010002,250731050008,2025-07-21T09:14:47,2025-07-31T13:16:52,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0021000000027318,9,9,0.5539509550374682,0.0738649923430208,True,0.9726027397260274,0.9855072463768116,0.9726027397260274,-3.2258064516129004
AHMPUL0C13,250721050007,250731050008,2025-07-21T13:08:37,2025-07-31T13:16:52,30.0,31.0,6.0,6.0,20.0,19.35483870967742,0.0,0.0021000000027318,11,9,0.5327909104198745,0.0466786815615874,True,1.0,0.9855072463768116,0.9855072463768116,-3.2258064516129004
AHMPUL0C13,250730220015,250731050008,2025-07-31T06:32:13,2025-07-31T13:16:52,30.0,31.0,6.5,6.0,21.666666666666668,19.35483870967742,0.0,0.0021000000027318,8,9,0.5480592307791576,0.0510259956278856,True,1.0,0.9855072463768116,0.9855072463768116,-10.66997518610422
AHMPUL0C13,250111020002,250731080011,2025-01-11T10:07:29,2025-07-31T16:08:01,28.0,29.0,6.5,6.0,23.214285714285715,20.689655172413797,0.0,0.0,14,11,0.0261126410550337,0.0674852395094108,True,0.9705882352941176,0.9850746268656716,0.9705882352941176,-10.875331564986723
AHMPUL0C13,250120230010,250731080011,2025-01-21T07:34:19,2025-07-31T16:08:01,28.0,29.0,5.5,6.0,19.642857142857142,20.689655172413797,0.0039333333338921,0.0,12,11,0.0196327353852043,0.0823129440822861,True,0.9714285714285714,0.9850746268656716,0.9714285714285714,5.329153605015691
AHMPUL0C13,250311000001,250731080011,2025-03-11T08:20:04,2025-07-31T16:08:01,29.0,29.0,5.5,6.0,18.96551724137931,20.689655172413797,0.0,0.0,10,11,0.017149477735009,0.5464916217797123,True,0.9850746268656716,0.9850746268656716,0.9850746268656716,9.090909090909127
AHMPUL0C13,250320230014,250731080011,2025-03-21T07:34:21,2025-07-31T16:08:01,28.0,29.0,5.5,6.0,19.642857142857142,20.689655172413797,0.0,0.0,11,11,0.0078911092765739,0.0195539457866707,True,1.0,0.9850746268656716,0.9850746268656716,5.329153605015691
AHMPUL0C13,250321040007,250731080011,2025-03-21T12:44:13,2025-07-31T16:08:01,28.0,29.0,6.0,6.0,21.428571428571427,20.689655172413797,0.0,0.0,10,11,0.0364386944396294,0.0586214708005185,True,1.0,0.9850746268656716,0.9850746268656716,-3.448275862068939
AHMPUL0C13,250521000001,250731080011,2025-05-21T08:06:46,2025-07-31T16:08:01,28.0,29.0,5.0,6.0,17.857142857142858,20.689655172413797,0.0,0.0,10,11,0.0450079711433396,0.0092739822208545,True,1.0,1.0,1.0,15.86206896551725
AHMPUL0C13,250521050006,250731080011,2025-05-21T13:18:08,2025-07-31T16:08:01,28.0,29.0,6.0,6.0,21.428571428571427,20.689655172413797,0.0,0.0,11,11,0.0315978125525403,0.067638525348253,True,1.0,0.9850746268656716,0.9850746268656716,-3.448275862068939
AHMPUL0C13,250521070008,250731080011,2025-05-21T15:56:20,2025-07-31T16:08:01,29.0,29.0,5.5,6.0,18.96551724137931,20.689655172413797,0.0,0.0,11,11,0.0267691802484536,0.0110042503911748,True,0.9846153846153847,0.9850746268656716,0.9846153846153847,9.090909090909127
AHMPUL0C13,250701050007,250731080011,2025-07-01T13:58:49,2025-07-31T16:08:01,28.0,29.0,5.0,6.0,17.857142857142858,20.689655172413797,0.0,0.0,11,11,0.0301895678208929,0.0660777179867277,True,1.0,0.9850746268656716,0.9850746268656716,15.86206896551725
AHMPUL0C13,250710230012,250731080011,2025-07-11T07:35:54,2025-07-31T16:08:01,29.0,29.0,5.5,6.0,18.96551724137931,20.689655172413797,0.0,0.0,8,11,0.020704904318571,0.0558251242664723,True,1.0,1.0,1.0,9.090909090909127
AHMPUL0C13,250711050006,250731080011,2025-07-11T13:00:53,2025-07-31T16:08:01,28.0,29.0,5.5,6.0,19.642857142857142,20.689655172413797,0.0,0.0,8,11,0.0324748557079738,0.0658617492802217,True,1.0,1.0,1.0,5.329153605015691
AHMPUL0C13,250720230003,250731080011,2025-07-21T07:34:50,2025-07-31T16:08:01,29.0,29.0,5.0,6.0,17.24137931034483,20.689655172413797,0.0,0.0,7,11,0.0330034741593227,0.017018137125504,True,1.0,0.9850746268656716,0.9850746268656716,20.000000000000018
AHMPUL0C13,250721060008,250731080011,2025-07-21T14:55:05,2025-07-31T16:08:01,28.0,29.0,5.5,6.0,19.642857142857142,20.689655172413797,0.0042500000020178,0.0,10,11,0.0164116866046951,0.093852328823835,True,1.0,1.0,1.0,5.329153605015691
AHMPUL0C13,250730230016,250731080011,2025-07-31T07:36:50,2025-07-31T16:08:01,28.0,29.0,6.0,6.0,21.428571428571427,20.689655172413797,0.0,0.0,9,11,0.030260748847066,0.0699131901259808,True,1.0,0.9552238805970149,0.9552238805970149,-3.448275862068939
AHMPUL0C13,250731030006,250731080011,2025-07-31T11:41:45,2025-07-31T16:08:01,28.0,29.0,5.0,6.0,17.857142857142858,20.689655172413797,0.0,0.0,11,11,0.0098629897513002,0.0030871357471527,True,1.0,0.9850746268656716,0.9850746268656716,15.86206896551725
AHMPUL0C13,250630210009,250831220001,2025-07-01T05:44:14,2025-09-01T06:00:02,92.0,91.0,19.0,17.5,20.65217391304348,19.230769230769237,0.0,0.0,5,5,0.0621000893405637,0.1473369363797307,True,0.9108910891089109,0.8921568627450981,0.8921568627450981,-6.8825910931173855
AHMPUL0C13,250630230010,250831230002,2025-07-01T07:13:53,2025-09-01T07:33:03,90.0,91.0,16.5,17.5,18.33333333333333,19.230769230769237,0.0,0.0,9,7,0.1473369363797307,0.1026015223385483,True,0.9019607843137255,0.9019607843137255,0.9019607843137255,4.8951048951049625
AHMPUL0C13,250111000001,250901020004,2025-01-11T08:37:09,2025-09-01T10:30:09,30.0,31.0,7.0,7.5,23.33333333333333,24.193548387096776,0.0127833333332091,0.0740999999999379,12,11,0.0438064561349174,0.0227549781357613,True,1.0,1.0,1.0,3.6866359447004893
AHMPUL0C13,250120220007,250901020004,2025-01-21T06:04:58,2025-09-01T10:30:09,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0,0.0740999999999379,10,11,0.1105059495633025,0.0388973980493787,True,1.0,0.9863013698630136,0.9863013698630136,25.0
AHMPUL0C13,250121010002,250901020004,2025-01-21T09:11:20,2025-09-01T10:30:09,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0,0.0740999999999379,10,11,0.0292557186343557,0.0163693145273455,True,1.0,0.9863013698630136,0.9863013698630136,11.662531017369737
AHMPUL0C13,250310220011,250901020004,2025-03-11T06:30:15,2025-09-01T10:30:09,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0,0.0740999999999379,10,11,0.1020612772848833,0.0176356759430775,True,1.0,0.9726027397260274,0.9726027397260274,11.662531017369737
AHMPUL0C13,250311020004,250901020004,2025-03-11T10:43:44,2025-09-01T10:30:09,30.0,31.0,8.0,7.5,26.666666666666668,24.193548387096776,0.0079833333341715,0.0740999999999379,11,11,0.0207017975271412,0.0209262164075389,True,0.9857142857142858,1.0,0.9857142857142858,-9.2741935483871
AHMPUL0C13,250311060007,250901020004,2025-03-11T14:17:44,2025-09-01T10:30:09,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0,0.0740999999999379,13,11,0.0281113971726655,0.0725723652224891,True,1.0,0.9863013698630136,0.9863013698630136,7.142857142857162
AHMPUL0C13,250320220012,250901020004,2025-03-21T06:02:37,2025-09-01T10:30:09,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0,0.0740999999999379,10,11,0.0864370897107931,0.0467024957227252,True,1.0,0.9863013698630136,0.9863013698630136,7.142857142857162
AHMPUL0C13,250321000002,250901020004,2025-03-21T08:53:36,2025-09-01T10:30:09,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0,0.0740999999999379,9,11,0.5825240104939378,0.0191434333857432,True,0.9864864864864865,1.0,0.9864864864864865,25.0
AHMPUL0C13,250321030006,250901020004,2025-03-21T11:23:27,2025-09-01T10:30:09,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.009299999999348,0.0740999999999379,9,11,0.0579547310556734,0.0124701292493052,True,1.0,0.9726027397260274,0.9726027397260274,25.0
AHMPUL0C13,250330230001,250901020004,2025-03-31T07:24:49,2025-09-01T10:30:09,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0,0.0740999999999379,12,11,0.1162065736874157,0.0604481525855403,True,1.0,1.0,1.0,7.142857142857162
AHMPUL0C13,250520220015,250901020004,2025-05-21T06:40:10,2025-09-01T10:30:09,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0740999999999379,9,11,0.0606273971209178,0.0055771214444423,True,1.0,1.0,1.0,20.967741935483875
AHMPUL0C13,250521010002,250901020004,2025-05-21T09:16:36,2025-09-01T10:30:09,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0,0.0740999999999379,7,11,0.0653632894704195,0.0249389330474608,True,1.0,0.9863013698630136,0.9863013698630136,25.0
AHMPUL0C13,250521030005,250901020004,2025-05-21T11:58:11,2025-09-01T10:30:09,31.0,31.0,6.5,7.5,20.967741935483872,24.193548387096776,0.0093333333342646,0.0740999999999379,11,11,0.0525367416309429,0.020368407691423,True,0.9863013698630136,0.9726027397260274,0.9726027397260274,15.384615384615397
AHMPUL0C13,250521060007,250901020004,2025-05-21T14:29:19,2025-09-01T10:30:09,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0121833333318742,0.0740999999999379,11,11,0.0153178066276513,0.0226831407563732,True,1.0,0.9863013698630136,0.9863013698630136,11.662531017369737
AHMPUL0C13,250701010002,250901020004,2025-07-01T09:24:46,2025-09-01T10:30:09,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0740999999999379,10,11,0.0030785227884472,0.030895361320839,True,1.0,0.9863013698630136,0.9863013698630136,20.967741935483875
AHMPUL0C13,250701040006,250901020004,2025-07-01T12:10:18,2025-09-01T10:30:09,31.0,31.0,7.0,7.5,22.58064516129032,24.193548387096776,0.0399500000018936,0.0740999999999379,8,11,0.5807135464632711,0.0178850680603404,True,0.9552238805970149,0.9863013698630136,0.9552238805970149,7.142857142857162
AHMPUL0C13,250710210010,250901020004,2025-07-11T05:57:31,2025-09-01T10:30:09,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0740999999999379,10,11,0.0550221993480123,0.0438402871092088,True,0.9850746268656716,0.9726027397260274,0.9726027397260274,20.967741935483875
AHMPUL0C13,250711030005,250901020004,2025-07-11T11:11:21,2025-09-01T10:30:09,31.0,31.0,6.5,7.5,20.967741935483872,24.193548387096776,0.0200333333341404,0.0740999999999379,12,11,0.0420716549619659,0.0164867263992781,True,0.9850746268656716,0.9726027397260274,0.9726027397260274,15.384615384615397
AHMPUL0C13,250711060008,250901020004,2025-07-11T14:44:08,2025-09-01T10:30:09,36.0,31.0,7.0,7.5,19.444444444444446,24.193548387096776,0.023316666666263,0.0740999999999379,10,11,0.0096539139608757,0.053837030542003,True,0.9012345679012346,0.9863013698630136,0.9012345679012346,24.423963133640548
AHMPUL0C13,250720210001,250901020004,2025-07-21T05:57:24,2025-09-01T10:30:09,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0740999999999379,11,11,0.092181490995034,0.0375930322484308,True,0.9850746268656716,0.958904109589041,0.958904109589041,20.967741935483875
AHMPUL0C13,250721010002,250901020004,2025-07-21T09:14:47,2025-09-01T10:30:09,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0740999999999379,9,11,0.0251286344607356,0.0140098107081503,True,0.9726027397260274,1.0,0.9726027397260274,20.967741935483875
AHMPUL0C13,250721050007,250901020004,2025-07-21T13:08:37,2025-09-01T10:30:09,30.0,31.0,6.0,7.5,20.0,24.193548387096776,0.0,0.0740999999999379,11,11,0.0472464640964509,0.025358567106872,True,1.0,0.9863013698630136,0.9863013698630136,20.967741935483875
AHMPUL0C13,250730220015,250901020004,2025-07-31T06:32:13,2025-09-01T10:30:09,30.0,31.0,6.5,7.5,21.666666666666668,24.193548387096776,0.0,0.0740999999999379,8,11,0.042076674112159,0.0119273585360264,True,1.0,0.9863013698630136,0.9863013698630136,11.662531017369737
AHMPUL0C13,250731050008,250901020004,2025-07-31T13:16:52,2025-09-01T10:30:09,31.0,31.0,6.0,7.5,19.35483870967742,24.193548387096776,0.0021000000027318,0.0740999999999379,9,11,0.5739942435111599,0.061551246561763,True,0.9855072463768116,1.0,0.9855072463768116,25.0
AHMPUL0C13,250111020002,250901060008,2025-01-11T10:07:29,2025-09-01T14:31:59,28.0,29.0,6.5,5.0,23.214285714285715,17.24137931034483,0.0,0.0,14,11,0.0258203904211794,0.0585269935458027,True,0.9705882352941176,0.984375,0.9705882352941176,-25.72944297082228
AHMPUL0C13,250120230010,250901060008,2025-01-21T07:34:19,2025-09-01T14:31:59,28.0,29.0,5.5,5.0,19.642857142857142,17.24137931034483,0.0039333333338921,0.0,12,11,0.0062821371421611,0.0704148431447214,True,0.9714285714285714,0.984375,0.9714285714285714,-12.225705329153591
AHMPUL0C13,250311000001,250901060008,2025-03-11T08:20:04,2025-09-01T14:31:59,29.0,29.0,5.5,5.0,18.96551724137931,17.24137931034483,0.0,0.0,10,11,0.024802675599622,0.5638413794215974,True,0.9850746268656716,1.0,0.9850746268656716,-9.090909090909083
AHMPUL0C13,250320230014,250901060008,2025-03-21T07:34:21,2025-09-01T14:31:59,28.0,29.0,5.5,5.0,19.642857142857142,17.24137931034483,0.0,0.0,11,11,0.0099360677714087,0.0200407604763317,True,1.0,0.984375,0.984375,-12.225705329153591
AHMPUL0C13,250321040007,250901060008,2025-03-21T12:44:13,2025-09-01T14:31:59,28.0,29.0,6.0,5.0,21.428571428571427,17.24137931034483,0.0,0.0,10,11,0.0316667084644249,0.0496617263343576,True,1.0,0.984375,0.984375,-19.540229885057457
AHMPUL0C13,250521000001,250901060008,2025-05-21T08:06:46,2025-09-01T14:31:59,28.0,29.0,5.0,5.0,17.857142857142858,17.24137931034483,0.0,0.0,10,11,0.0359052605853535,0.0212539986166834,True,1.0,1.0,1.0,-3.4482758620689613
AHMPUL0C13,250521050006,250901060008,2025-05-21T13:18:08,2025-09-01T14:31:59,28.0,29.0,6.0,5.0,21.428571428571427,17.24137931034483,0.0,0.0,11,11,0.0301188190468165,0.0555743143119287,True,1.0,1.0,1.0,-19.540229885057457
AHMPUL0C13,250521070008,250901060008,2025-05-21T15:56:20,2025-09-01T14:31:59,29.0,29.0,5.5,5.0,18.96551724137931,17.24137931034483,0.0,0.0,11,11,0.0264505404715401,0.0157220441587963,True,0.9692307692307692,0.96875,0.96875,-9.090909090909083
AHMPUL0C13,250701050007,250901060008,2025-07-01T13:58:49,2025-09-01T14:31:59,28.0,29.0,5.0,5.0,17.857142857142858,17.24137931034483,0.0,0.0,11,11,0.0276282245497847,0.0543296304647652,True,1.0,1.0,1.0,-3.4482758620689613
AHMPUL0C13,250710230012,250901060008,2025-07-11T07:35:54,2025-09-01T14:31:59,29.0,29.0,5.5,5.0,18.96551724137931,17.24137931034483,0.0,0.0,8,11,0.0221272816997787,0.0560774013062349,True,0.9866666666666667,1.0,0.9866666666666667,-9.090909090909083
AHMPUL0C13,250711050006,250901060008,2025-07-11T13:00:53,2025-09-01T14:31:59,28.0,29.0,5.5,5.0,19.642857142857142,17.24137931034483,0.0,0.0,8,11,0.0293385680545693,0.0532503532088272,True,1.0,0.984375,0.984375,-12.225705329153591
AHMPUL0C13,250720230003,250901060008,2025-07-21T07:34:50,2025-09-01T14:31:59,29.0,29.0,5.0,5.0,17.24137931034483,17.24137931034483,0.0,0.0,7,11,0.0213693849426654,0.0109501734309234,True,0.984375,0.984375,0.984375,0.0
AHMPUL0C13,250721060008,250901060008,2025-07-21T14:55:05,2025-09-01T14:31:59,28.0,29.0,5.5,5.0,19.642857142857142,17.24137931034483,0.0042500000020178,0.0,10,11,0.0161165860788896,0.0776855247491489,True,1.0,1.0,1.0,-12.225705329153591
AHMPUL0C13,250730230016,250901060008,2025-07-31T07:36:50,2025-09-01T14:31:59,28.0,29.0,6.0,5.0,21.428571428571427,17.24137931034483,0.0,0.0,9,11,0.024686227846332,0.0612172878765726,True,1.0,0.96875,0.96875,-19.540229885057457
AHMPUL0C13,250731030006,250901060008,2025-07-31T11:41:45,2025-09-01T14:31:59,28.0,29.0,5.0,5.0,17.857142857142858,17.24137931034483,0.0,0.0,11,11,0.0129015929111604,0.0170079032781315,True,1.0,1.0,1.0,-3.4482758620689613
AHMPUL0C13,250731080011,250901060008,2025-07-31T16:08:01,2025-09-01T14:31:59,29.0,29.0,6.0,5.0,20.689655172413797,17.24137931034483,0.0,0.0,11,11,0.0133518405027496,0.0178051182663026,True,0.9850746268656716,1.0,0.9850746268656716,-16.666666666666675
AHMPUL0C13,250111000001,250910220010,2025-01-11T08:37:09,2025-09-11T06:04:49,30.0,31.0,7.0,6.5,23.33333333333333,20.967741935483872,0.0127833333332091,0.0146166666682499,12,9,0.0992137875974891,0.0203273552614206,True,1.0,1.0,1.0,-10.138248847926246
AHMPUL0C13,250120220007,250910220010,2025-01-21T06:04:58,2025-09-11T06:04:49,31.0,31.0,6.0,6.5,19.35483870967742,20.967741935483872,0.0,0.0146166666682499,10,9,0.1301691879995674,0.0366060672288034,True,1.0,1.0,1.0,8.333333333333325
AHMPUL0C13,250121010002,250910220010,2025-01-21T09:11:20,2025-09-11T06:04:49,30.0,31.0,6.5,6.5,21.666666666666668,20.967741935483872,0.0,0.0146166666682499,10,9,0.0450149069287993,0.0229061548888127,True,0.9850746268656716,1.0,0.9850746268656716,-3.2258064516129004
AHMPUL0C13,250310220011,250910220010,2025-03-11T06:30:15,2025-09-11T06:04:49,30.0,31.0,6.5,6.5,21.666666666666668,20.967741935483872,0.0,0.0146166666682499,10,9,0.1243404833693471,0.0317276056494787,True,1.0,0.9857142857142858,0.9857142857142858,-3.2258064516129004
AHMPUL0C13,250311020004,250910220010,2025-03-11T10:43:44,2025-09-11T06:04:49,30.0,31.0,8.0,6.5,26.666666666666668,20.967741935483872,0.0079833333341715,0.0146166666682499,11,9,0.0749764435718686,0.0172336523996058,True,0.9857142857142858,1.0,0.9857142857142858,-21.370967741935488
AHMPUL0C13,250311060007,250910220010,2025-03-11T14:17:44,2025-09-11T06:04:49,31.0,31.0,7.0,6.5,22.58064516129032,20.967741935483872,0.0,0.0146166666682499,13,9,0.0985703099369794,0.0453061635161083,True,0.9852941176470589,0.9714285714285714,0.9714285714285714,-7.142857142857128
AHMPUL0C13,250320220012,250910220010,2025-03-21T06:02:37,2025-09-11T06:04:49,31.0,31.0,7.0,6.5,22.58064516129032,20.967741935483872,0.0,0.0146166666682499,10,9,0.0347063085952059,0.0374304505137437,True,1.0,1.0,1.0,-7.142857142857128
AHMPUL0C13,250321000002,250910220010,2025-03-21T08:53:36,2025-09-11T06:04:49,31.0,31.0,6.0,6.5,19.35483870967742,20.967741935483872,0.0,0.0146166666682499,9,9,0.6525439790830585,0.0342823250097666,True,0.972972972972973,1.0,0.972972972972973,8.333333333333325
